id,timestep,consumption_eur,consumption_sib,price_eur,price_sib
1329,2006-10-26 08:00,90513.0,23763.0,538.34,287.04
1330,2006-10-26 09:00,91614.0,24078.0,535.33,290.13
1331,2006-10-26 10:00,91355.0,24106.0,513.7,204.5
1332,2006-10-26 11:00,90454.0,23929.0,510.18,204.56
1333,2006-10-26 12:00,89530.0,23725.0,498.79,204.78
1334,2006-10-26 13:00,89491.0,23632.0,514.12,205.1
1335,2006-10-26 14:00,89118.0,23600.0,517.26,290.68
1336,2006-10-26 15:00,88668.0,23564.0,509.06,294.07
1337,2006-10-26 16:00,88787.0,23670.0,484.94,302.42
1338,2006-10-26 17:00,89592.0,23851.0,552.62,318.61
1339,2006-10-26 18:00,92602.0,24299.0,560.28,319.98
1340,2006-10-26 19:00,93342.0,24624.0,560.26,315.13
1341,2006-10-26 20:00,91795.0,24598.0,546.05,311.25
1342,2006-10-26 21:00,88454.0,24261.0,541.06,306.33
1343,2006-10-26 22:00,83757.0,23625.0,474.12,304.14
1344,2006-10-26 23:00,80019.0,22635.0,414.06,290.69
1345,2006-10-27 00:00,76754.0,21900.0,396.42,246.93
1346,2006-10-27 01:00,74968.0,21525.0,310.64,250.84
1347,2006-10-27 02:00,74248.0,21242.0,245.65,249.17
1348,2006-10-27 03:00,74180.0,21162.0,239.03,248.58
1349,2006-10-27 04:00,75531.0,21290.0,163.79,249.57
1350,2006-10-27 05:00,77775.0,21621.0,194.33,252.01
1351,2006-10-27 06:00,83442.0,22250.0,528.33,289.41
1352,2006-10-27 07:00,86572.0,22915.0,500.82,292.42
1353,2006-10-27 08:00,89796.0,23568.0,475.4,310.89
1354,2006-10-27 09:00,90906.0,23880.0,477.93,312.95
1355,2006-10-27 10:00,90870.0,23980.0,504.87,312.09
1356,2006-10-27 11:00,89817.0,23919.0,479.25,311.01
1357,2006-10-27 12:00,88880.0,23743.0,467.96,309.84
1358,2006-10-27 13:00,88699.0,23609.0,507.42,312.74
1359,2006-10-27 14:00,88134.0,23634.0,481.69,314.38
1360,2006-10-27 15:00,87509.0,23631.0,464.18,309.37
1361,2006-10-27 16:00,87380.0,23662.0,463.55,313.47
1362,2006-10-27 17:00,89099.0,23774.0,476.95,309.82
1363,2006-10-27 18:00,91737.0,24187.0,474.12,317.87
1364,2006-10-27 19:00,92386.0,24490.0,476.35,313.22
1365,2006-10-27 20:00,90673.0,24467.0,477.51,306.05
1366,2006-10-27 21:00,87497.0,24199.0,476.16,301.62
1367,2006-10-27 22:00,83067.0,23459.0,510.46,303.82
1368,2006-10-27 23:00,79552.0,22515.0,441.0,249.42
1369,2006-10-28 00:00,76976.0,21729.0,412.04,246.74
1370,2006-10-28 01:00,75092.0,21190.0,383.73,244.05
1371,2006-10-28 02:00,74209.0,20927.0,346.86,243.25
1372,2006-10-28 03:00,73891.0,20825.0,315.45,243.52
1373,2006-10-28 04:00,74407.0,20872.0,339.45,245.0
1374,2006-10-28 05:00,75379.0,20996.0,351.59,242.36
1375,2006-10-28 06:00,77278.0,21451.0,367.25,241.05
1376,2006-10-28 07:00,79478.0,21892.0,406.79,241.96
1377,2006-10-28 08:00,81196.0,22323.0,425.76,241.86
1378,2006-10-28 09:00,82916.0,22728.0,437.82,243.18
1379,2006-10-28 10:00,83292.0,23017.0,460.09,243.55
1380,2006-10-28 11:00,83419.0,23029.0,469.39,243.7
1381,2006-10-28 12:00,82929.0,22956.0,458.45,242.73
1382,2006-10-28 13:00,82449.0,22830.0,463.26,239.73
1383,2006-10-28 14:00,82132.0,22779.0,461.23,240.57
1384,2006-10-28 15:00,82163.0,22756.0,457.9,241.11
1385,2006-10-28 16:00,83307.0,22882.0,498.66,243.12
1386,2006-10-28 17:00,85659.0,23072.0,507.11,243.53
1387,2006-10-28 18:00,89033.0,23542.0,548.1,247.61
1388,2006-10-28 19:00,89778.0,23926.0,560.65,249.81
1389,2006-10-28 20:00,88193.0,23949.0,543.17,247.99
1390,2006-10-28 21:00,85447.0,23696.0,501.05,247.65
1391,2006-10-28 22:00,81906.0,22933.0,464.76,192.6
1392,2006-10-28 23:00,78149.0,22339.0,421.63,239.03
1393,2006-10-29 00:00,75872.0,21566.0,389.72,243.88
1394,2006-10-29 01:00,73953.0,21206.0,324.41,241.76
1395,2006-10-29 02:00,72768.0,20890.0,232.85,242.53
1396,2006-10-29 03:00,72512.0,20842.0,221.73,244.2
1397,2006-10-29 04:00,72978.0,20877.0,234.25,245.91
1398,2006-10-29 05:00,74019.0,20982.0,314.35,245.37
1399,2006-10-29 06:00,75015.0,21163.0,317.58,245.95
1400,2006-10-29 07:00,75719.0,21377.0,95.87,0.01
1401,2006-10-29 08:00,77762.0,21823.0,115.37,248.71
1402,2006-10-29 09:00,79455.0,22248.0,311.42,248.2
1403,2006-10-29 10:00,80186.0,22603.0,382.0,249.26
1404,2006-10-29 11:00,80075.0,22658.0,390.02,246.94
1405,2006-10-29 12:00,79647.0,22578.0,384.66,247.18
1406,2006-10-29 13:00,79783.0,22453.0,387.23,243.48
1407,2006-10-29 14:00,79782.0,22450.0,384.2,244.17
1408,2006-10-29 15:00,81837.0,22445.0,443.55,244.5
1409,2006-10-29 16:00,84579.0,22713.0,484.51,250.61
1410,2006-10-29 17:00,88383.0,23085.0,573.58,250.82
1411,2006-10-29 18:00,88639.0,23732.0,545.3,251.96
1412,2006-10-29 19:00,88874.0,24022.0,549.35,252.46
1413,2006-10-29 20:00,87473.0,23911.0,526.03,250.66
1414,2006-10-29 21:00,84704.0,23643.0,473.41,248.86
1415,2006-10-29 22:00,81166.0,22706.0,456.78,18.91
1416,2006-10-29 23:00,78423.0,22303.0,424.06,242.51
1417,2006-10-30 00:00,76424.0,21531.0,392.68,244.9
1418,2006-10-30 01:00,74564.0,21085.0,71.08,248.23
1419,2006-10-30 02:00,73669.0,20769.0,70.84,231.61
1420,2006-10-30 03:00,73625.0,20655.0,70.24,249.49
1421,2006-10-30 04:00,74715.0,20772.0,71.14,249.56
1422,2006-10-30 05:00,77734.0,21081.0,405.83,251.06
1423,2006-10-30 06:00,83201.0,21700.0,454.37,250.54
1424,2006-10-30 07:00,86860.0,22643.0,473.09,282.63
1425,2006-10-30 08:00,90172.0,22913.0,512.63,245.79
1426,2006-10-30 09:00,91429.0,23280.0,522.0,249.6
1427,2006-10-30 10:00,91471.0,23371.0,487.56,252.65
1428,2006-10-30 11:00,90612.0,23264.0,517.76,251.85
1429,2006-10-30 12:00,89918.0,23105.0,535.03,250.47
1430,2006-10-30 13:00,90060.0,23231.0,636.38,253.92
1431,2006-10-30 14:00,89486.0,23142.0,558.23,252.07
1432,2006-10-30 15:00,89322.0,23119.0,553.43,255.38
1433,2006-10-30 16:00,89975.0,23230.0,530.03,259.68
1434,2006-10-30 17:00,92742.0,23506.0,561.84,256.75
1435,2006-10-30 18:00,93652.0,24030.0,519.49,258.16
1436,2006-10-30 19:00,93208.0,24223.0,498.97,224.87
1437,2006-10-30 20:00,91201.0,24075.0,476.11,230.51
1438,2006-10-30 21:00,87829.0,23775.0,470.33,227.2
1439,2006-10-30 22:00,83266.0,23194.0,461.22,257.55
1440,2006-10-30 23:00,79836.0,22368.0,416.43,282.91
1441,2006-10-31 00:00,77504.0,21363.0,394.93,295.64
1442,2006-10-31 01:00,75639.0,20901.0,50.87,298.57
1443,2006-10-31 02:00,74801.0,20707.0,50.26,302.18
1444,2006-10-31 03:00,74787.0,20698.0,50.35,302.63
1445,2006-10-31 04:00,75995.0,20812.0,152.6,303.09
1446,2006-10-31 05:00,78565.0,21117.0,396.78,303.42
1447,2006-10-31 06:00,83903.0,21629.0,499.57,297.97
1448,2006-10-31 07:00,86856.0,22344.0,458.76,295.19
1449,2006-10-31 08:00,90102.0,23035.0,446.03,300.38
1450,2006-10-31 09:00,91564.0,23414.0,473.99,301.35
1451,2006-10-31 10:00,91493.0,23412.0,503.6,296.31
1452,2006-10-31 11:00,90799.0,23303.0,476.81,293.85
1453,2006-10-31 12:00,90045.0,23087.0,485.58,292.6
1454,2006-10-31 13:00,89955.0,23070.0,465.89,291.83
1455,2006-10-31 14:00,89691.0,23020.0,450.8,292.81
1456,2006-10-31 15:00,89405.0,23024.0,453.18,293.33
1457,2006-10-31 16:00,90388.0,23233.0,464.86,302.28
1458,2006-10-31 17:00,92541.0,23530.0,472.73,302.05
1459,2006-10-31 18:00,93577.0,24101.0,488.5,321.87
1460,2006-10-31 19:00,93465.0,24228.0,474.01,303.81
1461,2006-10-31 20:00,91393.0,23922.0,465.77,297.14
1462,2006-10-31 21:00,88120.0,23559.0,460.78,297.0
1463,2006-10-31 22:00,83801.0,22832.0,452.19,293.1
1464,2006-10-31 23:00,80462.0,22075.0,412.77,307.4
1465,2006-11-01 00:00,79038.0,21261.0,264.44,0.0
1466,2006-11-01 01:00,78151.0,20833.0,248.23,0.0
1467,2006-11-01 02:00,77404.0,20609.0,233.92,0.0
1468,2006-11-01 03:00,77353.0,20530.0,234.21,0.0
1469,2006-11-01 04:00,77295.0,20619.0,165.78,0.0
1470,2006-11-01 05:00,79741.0,20940.0,180.84,0.0
1471,2006-11-01 06:00,83799.0,21521.0,427.83,0.0
1472,2006-11-01 07:00,87973.0,22267.0,454.82,0.0
1473,2006-11-01 08:00,90830.0,22808.0,498.45,251.58
1474,2006-11-01 09:00,92275.0,23143.0,511.84,264.89
1475,2006-11-01 10:00,92441.0,23192.0,547.93,268.49
1476,2006-11-01 11:00,91495.0,23111.0,514.71,255.05
1477,2006-11-01 12:00,90760.0,22923.0,493.17,254.6
1478,2006-11-01 13:00,91158.0,22812.0,536.77,252.84
1479,2006-11-01 14:00,91171.0,22795.0,514.62,263.11
1480,2006-11-01 15:00,91084.0,22825.0,499.98,277.33
1481,2006-11-01 16:00,92743.0,23073.0,543.74,309.87
1482,2006-11-01 17:00,94542.0,23404.0,544.34,284.16
1483,2006-11-01 18:00,95124.0,23888.0,587.29,262.06
1484,2006-11-01 19:00,94547.0,24032.0,506.35,248.59
1485,2006-11-01 20:00,92353.0,23769.0,507.15,217.99
1486,2006-11-01 21:00,88576.0,23413.0,466.48,250.51
1487,2006-11-01 22:00,84023.0,22693.0,443.73,257.9
1488,2006-11-01 23:00,80910.0,21972.0,256.23,298.08
1489,2006-11-02 00:00,80520.0,21159.0,385.67,0.0
1490,2006-11-02 01:00,79016.0,20697.0,272.67,0.0
1491,2006-11-02 02:00,78207.0,20543.0,278.54,0.0
1492,2006-11-02 03:00,78170.0,20506.0,287.69,0.0
1493,2006-11-02 04:00,78940.0,20549.0,321.55,0.0
1494,2006-11-02 05:00,80094.0,20842.0,378.5,98.25
1495,2006-11-02 06:00,83624.0,21437.0,444.24,0.0
1496,2006-11-02 07:00,87684.0,22221.0,462.08,0.0
1497,2006-11-02 08:00,90479.0,22786.0,483.19,0.0
1498,2006-11-02 09:00,91815.0,23113.0,456.69,0.0
1499,2006-11-02 10:00,91929.0,23154.0,476.08,0.0
1500,2006-11-02 11:00,91075.0,23068.0,501.22,0.0
1501,2006-11-02 12:00,90364.0,22928.0,485.21,0.0
1502,2006-11-02 13:00,90754.0,22826.0,531.36,0.0
1503,2006-11-02 14:00,90867.0,22812.0,504.09,0.0
1504,2006-11-02 15:00,91282.0,22894.0,477.38,0.0
1505,2006-11-02 16:00,92886.0,23105.0,505.31,203.75
1506,2006-11-02 17:00,94886.0,23505.0,584.36,11.43
1507,2006-11-02 18:00,95521.0,23984.0,619.04,10.62
1508,2006-11-02 19:00,94668.0,24018.0,487.69,0.0
1509,2006-11-02 20:00,92750.0,23688.0,482.44,18.21
1510,2006-11-02 21:00,88867.0,23326.0,448.4,18.32
1511,2006-11-02 22:00,84503.0,22759.0,449.21,0.07
1512,2006-11-02 23:00,81462.0,22054.0,420.79,241.38
1513,2006-11-03 00:00,79751.0,21333.0,286.15,0.0
1514,2006-11-03 01:00,78657.0,21079.0,263.41,0.01
1515,2006-11-03 02:00,77883.0,20828.0,264.88,223.45
1516,2006-11-03 03:00,77918.0,20561.0,164.44,226.86
1517,2006-11-03 04:00,77507.0,20502.0,131.81,0.0
1518,2006-11-03 05:00,79742.0,20766.0,325.79,231.24
1519,2006-11-03 06:00,83239.0,21338.0,383.64,253.84
1520,2006-11-03 07:00,87920.0,22053.0,437.32,254.68
1521,2006-11-03 08:00,90760.0,22657.0,488.51,247.07
1522,2006-11-03 09:00,92182.0,22980.0,524.67,251.25
1523,2006-11-03 10:00,92352.0,23136.0,530.9,251.11
1524,2006-11-03 11:00,91343.0,23027.0,494.64,246.79
1525,2006-11-03 12:00,90666.0,22867.0,465.23,247.57
1526,2006-11-03 13:00,90614.0,22843.0,458.07,243.27
1527,2006-11-03 14:00,90578.0,22817.0,481.84,244.22
1528,2006-11-03 15:00,90737.0,22893.0,496.93,244.65
1529,2006-11-03 16:00,92443.0,23176.0,507.52,247.8
1530,2006-11-03 17:00,94611.0,23704.0,480.41,218.78
1531,2006-11-03 18:00,95264.0,24083.0,482.54,218.99
1532,2006-11-03 19:00,94200.0,24106.0,519.51,215.86
1533,2006-11-03 20:00,92322.0,23754.0,512.74,215.34
1534,2006-11-03 21:00,88812.0,23458.0,456.97,250.75
1535,2006-11-03 22:00,84265.0,22895.0,441.06,242.44
1536,2006-11-03 23:00,81124.0,22294.0,414.02,242.35
1537,2006-11-04 00:00,79399.0,21726.0,399.7,0.0
1538,2006-11-04 01:00,78135.0,21296.0,290.5,0.0
1539,2006-11-04 02:00,77250.0,21119.0,272.67,0.0
1540,2006-11-04 03:00,76725.0,20815.0,271.16,0.0
1541,2006-11-04 04:00,77219.0,20742.0,272.25,0.0
1542,2006-11-04 05:00,78308.0,20935.0,337.91,0.0
1543,2006-11-04 06:00,78771.0,21289.0,290.52,0.0
1544,2006-11-04 07:00,80072.0,21633.0,388.43,0.0
1545,2006-11-04 08:00,81578.0,21984.0,396.09,0.0
1546,2006-11-04 09:00,83332.0,22308.0,350.04,0.0
1547,2006-11-04 10:00,84055.0,22481.0,363.74,0.0
1548,2006-11-04 11:00,84198.0,22461.0,392.69,0.0
1549,2006-11-04 12:00,83786.0,22471.0,395.6,0.0
1550,2006-11-04 13:00,83428.0,22493.0,399.36,0.0
1551,2006-11-04 14:00,83518.0,22509.0,396.47,0.0
1552,2006-11-04 15:00,84538.0,22640.0,397.95,0.0
1553,2006-11-04 16:00,86627.0,22928.0,416.61,11.51
1554,2006-11-04 17:00,90015.0,23407.0,473.27,11.23
1555,2006-11-04 18:00,90802.0,23889.0,466.68,11.09
1556,2006-11-04 19:00,90336.0,23827.0,452.75,10.27
1557,2006-11-04 20:00,88482.0,23558.0,470.08,0.0
1558,2006-11-04 21:00,85913.0,23193.0,432.07,0.0
1559,2006-11-04 22:00,82351.0,22756.0,395.8,0.0
1560,2006-11-04 23:00,78780.0,22254.0,396.58,0.0
1561,2006-11-05 00:00,78853.0,21724.0,361.14,0.0
1562,2006-11-05 01:00,77024.0,21358.0,250.07,0.0
1563,2006-11-05 02:00,76080.0,21087.0,110.21,0.0
1564,2006-11-05 03:00,75893.0,20790.0,92.83,0.0
1565,2006-11-05 04:00,76067.0,20709.0,112.68,0.0
1566,2006-11-05 05:00,77002.0,20775.0,140.01,0.0
1567,2006-11-05 06:00,78149.0,21090.0,290.23,0.0
1568,2006-11-05 07:00,78615.0,21414.0,149.27,0.0
1569,2006-11-05 08:00,79045.0,21748.0,286.76,0.0
1570,2006-11-05 09:00,80828.0,21972.0,283.27,0.0
1571,2006-11-05 10:00,81613.0,22210.0,317.91,0.0
1572,2006-11-05 11:00,81836.0,22237.0,321.94,0.0
1573,2006-11-05 12:00,81728.0,22137.0,333.77,0.0
1574,2006-11-05 13:00,81685.0,22270.0,336.72,0.0
1575,2006-11-05 14:00,82033.0,22316.0,332.42,0.0
1576,2006-11-05 15:00,82989.0,22378.0,396.45,0.0
1577,2006-11-05 16:00,85839.0,22726.0,422.42,11.41
1578,2006-11-05 17:00,89477.0,23402.0,488.88,11.28
1579,2006-11-05 18:00,90629.0,23931.0,483.52,10.92
1580,2006-11-05 19:00,90016.0,23896.0,468.75,27.97
1581,2006-11-05 20:00,88342.0,23694.0,466.0,17.68
1582,2006-11-05 21:00,85538.0,23346.0,420.64,17.5
1583,2006-11-05 22:00,81740.0,22824.0,400.8,0.0
1584,2006-11-05 23:00,78067.0,22329.0,269.09,0.0
1585,2006-11-06 00:00,78043.0,21855.0,285.34,0.0
1586,2006-11-06 01:00,77123.0,21521.0,254.38,0.0
1587,2006-11-06 02:00,76320.0,21292.0,251.1,0.0
1588,2006-11-06 03:00,75982.0,20909.0,238.47,0.0
1589,2006-11-06 04:00,76284.0,20829.0,239.96,0.0
1590,2006-11-06 05:00,77191.0,20932.0,144.71,0.0
1591,2006-11-06 06:00,79009.0,21237.0,351.25,0.0
1592,2006-11-06 07:00,78539.0,21554.0,272.3,0.0
1593,2006-11-06 08:00,80252.0,21908.0,352.09,0.0
1594,2006-11-06 09:00,81952.0,22250.0,325.29,0.0
1595,2006-11-06 10:00,82752.0,22457.0,403.03,0.0
1596,2006-11-06 11:00,82694.0,22461.0,381.64,0.0
1597,2006-11-06 12:00,82562.0,22336.0,410.15,0.0
1598,2006-11-06 13:00,82566.0,22278.0,409.98,0.0
1599,2006-11-06 14:00,82896.0,22315.0,400.18,0.0
1600,2006-11-06 15:00,83772.0,22500.0,413.42,0.0
1601,2006-11-06 16:00,87979.0,22819.0,470.05,11.63
1602,2006-11-06 17:00,90221.0,23454.0,491.03,108.97
1603,2006-11-06 18:00,91122.0,24022.0,492.98,245.71
1604,2006-11-06 19:00,90404.0,23930.0,475.01,245.43
1605,2006-11-06 20:00,88609.0,23686.0,465.44,242.64
1606,2006-11-06 21:00,85879.0,23301.0,451.22,0.0
1607,2006-11-06 22:00,82136.0,22797.0,438.28,0.0
1608,2006-11-06 23:00,79305.0,22252.0,407.95,0.0
1609,2006-11-07 00:00,79226.0,21794.0,381.1,0.0
1610,2006-11-07 01:00,77614.0,21353.0,263.57,0.0
1611,2006-11-07 02:00,76402.0,21186.0,247.38,0.0
1612,2006-11-07 03:00,76520.0,20905.0,244.75,0.0
1613,2006-11-07 04:00,77923.0,20899.0,259.76,0.0
1614,2006-11-07 05:00,81222.0,21245.0,356.43,0.0
1615,2006-11-07 06:00,84412.0,21693.0,456.92,0.0
1616,2006-11-07 07:00,88403.0,22385.0,500.22,0.0
1617,2006-11-07 08:00,90454.0,23001.0,500.66,0.0
1618,2006-11-07 09:00,92411.0,23181.0,479.82,0.0
1619,2006-11-07 10:00,92746.0,23184.0,523.68,0.0
1620,2006-11-07 11:00,91947.0,22965.0,483.43,0.0
1621,2006-11-07 12:00,91285.0,22816.0,470.01,0.0
1622,2006-11-07 13:00,91567.0,22740.0,495.65,0.0
1623,2006-11-07 14:00,91761.0,22789.0,477.31,0.0
1624,2006-11-07 15:00,92206.0,22859.0,472.21,0.0
1625,2006-11-07 16:00,94297.0,23097.0,515.63,11.87
1626,2006-11-07 17:00,96121.0,23561.0,529.73,11.58
1627,2006-11-07 18:00,96188.0,24223.0,532.33,11.28
1628,2006-11-07 19:00,94927.0,24340.0,541.87,108.22
1629,2006-11-07 20:00,92774.0,24091.0,501.11,0.0
1630,2006-11-07 21:00,89326.0,23641.0,486.9,0.0
1631,2006-11-07 22:00,84782.0,23047.0,433.69,0.0
1632,2006-11-07 23:00,81443.0,22357.0,404.25,0.0
1633,2006-11-08 00:00,80671.0,21602.0,269.46,0.0
1634,2006-11-08 01:00,79227.0,21124.0,244.92,0.0
1635,2006-11-08 02:00,78468.0,20884.0,241.9,0.0
1636,2006-11-08 03:00,78525.0,20768.0,235.91,0.0
1637,2006-11-08 04:00,79801.0,20814.0,290.42,105.57
1638,2006-11-08 05:00,81716.0,21157.0,187.16,105.99
1639,2006-11-08 06:00,85311.0,21778.0,673.62,106.98
1640,2006-11-08 07:00,89653.0,22389.0,698.97,0.0
1641,2006-11-08 08:00,92637.0,22973.0,531.4,0.0
1642,2006-11-08 09:00,94526.0,23279.0,572.72,251.38
1643,2006-11-08 10:00,94807.0,23349.0,591.48,102.36
1644,2006-11-08 11:00,93825.0,23299.0,576.22,247.39
1645,2006-11-08 12:00,93169.0,23145.0,555.57,246.36
1646,2006-11-08 13:00,93081.0,23103.0,540.38,246.62
1647,2006-11-08 14:00,93300.0,23138.0,582.83,247.08
1648,2006-11-08 15:00,93771.0,23167.0,597.3,248.01
1649,2006-11-08 16:00,95758.0,23449.0,582.49,248.26
1650,2006-11-08 17:00,97604.0,23898.0,576.65,213.49
1651,2006-11-08 18:00,97516.0,24455.0,614.46,209.5
1652,2006-11-08 19:00,96301.0,24442.0,651.29,208.97
1653,2006-11-08 20:00,94271.0,24117.0,690.05,101.15
1654,2006-11-08 21:00,90672.0,23687.0,568.52,246.83
1655,2006-11-08 22:00,85810.0,23105.0,465.19,245.27
1656,2006-11-08 23:00,82624.0,22414.0,414.33,249.59
1657,2006-11-09 00:00,80951.0,21772.0,260.85,100.08
1658,2006-11-09 01:00,79509.0,21401.0,225.31,101.54
1659,2006-11-09 02:00,79066.0,21187.0,225.27,102.23
1660,2006-11-09 03:00,78972.0,21151.0,221.9,102.72
1661,2006-11-09 04:00,79825.0,21222.0,230.35,0.0
1662,2006-11-09 05:00,82121.0,21552.0,305.58,0.0
1663,2006-11-09 06:00,85171.0,22107.0,429.41,94.98
1664,2006-11-09 07:00,89491.0,22731.0,493.17,249.84
1665,2006-11-09 08:00,92700.0,23268.0,527.12,251.48
1666,2006-11-09 09:00,94847.0,23526.0,537.6,251.29
1667,2006-11-09 10:00,95172.0,23550.0,550.91,162.92
1668,2006-11-09 11:00,94291.0,23400.0,546.59,163.97
1669,2006-11-09 12:00,93694.0,23221.0,515.8,163.68
1670,2006-11-09 13:00,93801.0,23207.0,560.7,163.18
1671,2006-11-09 14:00,94596.0,23200.0,606.94,252.87
1672,2006-11-09 15:00,95194.0,23280.0,839.1,255.59
1673,2006-11-09 16:00,96897.0,23485.0,674.09,245.45
1674,2006-11-09 17:00,98401.0,23922.0,579.25,95.68
1675,2006-11-09 18:00,98449.0,24606.0,563.57,93.09
1676,2006-11-09 19:00,97078.0,24606.0,556.41,229.8
1677,2006-11-09 20:00,94948.0,24316.0,609.32,270.78
1678,2006-11-09 21:00,91553.0,23847.0,512.59,163.84
1679,2006-11-09 22:00,87272.0,23252.0,553.55,163.61
1680,2006-11-09 23:00,83605.0,22530.0,424.02,248.36
1681,2006-11-10 00:00,80680.0,21995.0,261.33,0.0
1682,2006-11-10 01:00,79340.0,21616.0,224.52,0.0
1683,2006-11-10 02:00,78766.0,21391.0,219.21,0.0
1684,2006-11-10 03:00,78710.0,21348.0,212.98,0.0
1685,2006-11-10 04:00,79820.0,21388.0,238.56,0.0
1686,2006-11-10 05:00,82516.0,21715.0,322.81,0.0
1687,2006-11-10 06:00,85585.0,22210.0,461.73,0.0
1688,2006-11-10 07:00,89762.0,22759.0,508.78,0.0
1689,2006-11-10 08:00,92941.0,23339.0,559.6,0.0
1690,2006-11-10 09:00,94853.0,23610.0,579.51,0.0
1691,2006-11-10 10:00,94913.0,23653.0,585.25,0.0
1692,2006-11-10 11:00,93897.0,23549.0,562.65,0.0
1693,2006-11-10 12:00,93206.0,23396.0,549.44,0.0
1694,2006-11-10 13:00,93314.0,23319.0,539.9,0.0
1695,2006-11-10 14:00,93530.0,23303.0,568.93,0.0
1696,2006-11-10 15:00,93883.0,23429.0,568.18,0.0
1697,2006-11-10 16:00,95799.0,23631.0,532.39,0.0
1698,2006-11-10 17:00,97740.0,24234.0,570.06,10.36
1699,2006-11-10 18:00,97828.0,24840.0,666.83,10.35
1700,2006-11-10 19:00,96686.0,24737.0,662.5,10.31
1701,2006-11-10 20:00,94582.0,24478.0,590.87,207.74
1702,2006-11-10 21:00,91216.0,24061.0,562.39,244.51
1703,2006-11-10 22:00,86599.0,23509.0,549.6,244.3
1704,2006-11-10 23:00,83169.0,22707.0,455.72,0.0
1705,2006-11-11 00:00,80607.0,22075.0,405.01,0.0
1706,2006-11-11 01:00,79033.0,21716.0,282.19,0.0
1707,2006-11-11 02:00,78193.0,21433.0,257.14,0.0
1708,2006-11-11 03:00,77937.0,21382.0,209.65,0.0
1709,2006-11-11 04:00,78292.0,21363.0,240.8,0.0
1710,2006-11-11 05:00,78249.0,21471.0,237.19,0.0
1711,2006-11-11 06:00,79039.0,21864.0,258.91,0.0
1712,2006-11-11 07:00,80791.0,22210.0,300.06,0.0
1713,2006-11-11 08:00,82828.0,22628.0,390.12,0.0
1714,2006-11-11 09:00,84490.0,23100.0,393.19,0.0
1715,2006-11-11 10:00,85186.0,23276.0,397.73,0.0
1716,2006-11-11 11:00,85347.0,23242.0,397.65,0.0
1717,2006-11-11 12:00,84952.0,23131.0,388.64,0.0
1718,2006-11-11 13:00,84816.0,23048.0,375.83,0.0
1719,2006-11-11 14:00,84947.0,23020.0,380.07,0.0
1720,2006-11-11 15:00,87285.0,23053.0,434.85,0.0
1721,2006-11-11 16:00,90553.0,23416.0,458.91,157.93
1722,2006-11-11 17:00,93428.0,24068.0,486.25,21.51
1723,2006-11-11 18:00,92614.0,24657.0,475.43,318.41
1724,2006-11-11 19:00,91451.0,24555.0,469.21,320.27
1725,2006-11-11 20:00,89857.0,24321.0,460.89,213.95
1726,2006-11-11 21:00,87260.0,23880.0,452.91,249.27
1727,2006-11-11 22:00,83700.0,23455.0,438.26,157.6
1728,2006-11-11 23:00,80352.0,22735.0,329.43,0.0
1729,2006-11-12 00:00,79732.0,22190.0,343.05,0.0
1730,2006-11-12 01:00,78840.0,21854.0,274.36,0.0
1731,2006-11-12 02:00,78000.0,21524.0,229.67,0.0
1732,2006-11-12 03:00,77655.0,21431.0,216.39,0.0
1733,2006-11-12 04:00,77906.0,21302.0,231.85,0.0
1734,2006-11-12 05:00,78247.0,21374.0,231.18,0.0
1735,2006-11-12 06:00,78389.0,21729.0,237.32,0.0
1736,2006-11-12 07:00,78917.0,21996.0,231.12,0.0
1737,2006-11-12 08:00,80510.0,22371.0,273.72,0.0
1738,2006-11-12 09:00,82463.0,22705.0,284.19,0.0
1739,2006-11-12 10:00,83513.0,22980.0,342.79,0.0
1740,2006-11-12 11:00,83779.0,23061.0,389.12,0.0
1741,2006-11-12 12:00,83594.0,23080.0,341.77,0.0
1742,2006-11-12 13:00,83634.0,22986.0,343.44,0.0
1743,2006-11-12 14:00,84125.0,23006.0,352.04,0.0
1744,2006-11-12 15:00,85551.0,23124.0,389.13,0.0
1745,2006-11-12 16:00,89925.0,23513.0,446.75,0.0
1746,2006-11-12 17:00,92328.0,24240.0,467.58,0.0
1747,2006-11-12 18:00,92694.0,24810.0,482.36,0.0
1748,2006-11-12 19:00,91863.0,24688.0,483.16,0.0
1749,2006-11-12 20:00,89993.0,24295.0,456.9,0.0
1750,2006-11-12 21:00,87481.0,23996.0,443.13,0.0
1751,2006-11-12 22:00,83699.0,23407.0,405.39,0.0
1752,2006-11-12 23:00,81189.0,22751.0,382.83,0.0
1753,2006-11-13 00:00,80138.0,22161.0,261.55,0.0
1754,2006-11-13 01:00,79424.0,21757.0,223.01,0.0
1755,2006-11-13 02:00,78618.0,21553.0,209.6,0.0
1756,2006-11-13 03:00,78696.0,21469.0,86.73,0.0
1757,2006-11-13 04:00,79184.0,21355.0,100.37,0.0
1758,2006-11-13 05:00,80591.0,21612.0,252.15,0.0
1759,2006-11-13 06:00,85610.0,22253.0,426.15,0.0
1760,2006-11-13 07:00,88935.0,22788.0,465.95,0.0
1761,2006-11-13 08:00,92853.0,23423.0,498.69,0.0
1762,2006-11-13 09:00,94749.0,23714.0,506.69,159.63
1763,2006-11-13 10:00,95072.0,23782.0,550.58,242.02
1764,2006-11-13 11:00,94337.0,23825.0,546.07,241.73
